Cohort,Species,Mark,Date,Year,Month,Sector,Run,Length,Weight,Age,Sex,adc,Tag_loss,Adip,Remark,yob,yob_cor,Cohort_cor,Age_cor,Mark_cor,Stream,Pop,Pop_ind
C13,RT,NA,9/16/13,2013,9,1,1,83,5.7,0,NA,NA,NA,1073,NA,2013,2013,C13,0,1073,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,86,6.1,0,NA,NA,NA,11023150,NA,2013,2013,C13,0,11023150,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,75,4.4,0,NA,NA,NA,1103,NA,2013,2013,C13,0,1103,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,87,6.8,0,NA,NA,NA,1104,NA,2013,2013,C13,0,1104,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,82,5.6,0,NA,NA,NA,11073182,NA,2013,2013,C13,0,11073182,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,91,7.6,0,NA,NA,NA,11113148,NA,2013,2013,C13,0,11113148,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,91,7.5,0,NA,NA,NA,11373127,NA,2013,2013,C13,0,11373127,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,75,4,0,NA,NA,NA,1138,NA,2013,2013,C13,0,1138,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,89,7.2,0,NA,NA,NA,11413118,NA,2013,2013,C13,0,11413118,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,77,4.3,0,NA,NA,NA,1142,NA,2013,2013,C13,0,1142,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,84,5.7,0,NA,NA,NA,1143,NA,2013,2013,C13,0,1143,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,77,5.1,0,NA,NA,NA,1144,NA,2013,2013,C13,0,1144,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,78,4.2,0,NA,NA,NA,1149,NA,2013,2013,C13,0,1149,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,80,4.8,0,NA,NA,NA,1150,NA,2013,2013,C13,0,1150,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,82,5.4,0,NA,NA,NA,1151,NA,2013,2013,C13,0,1151,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,93,8.3,0,NA,NA,NA,1152,NA,2013,2013,C13,0,1152,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,85,5.4,0,NA,NA,NA,1168,NA,2013,2013,C13,0,1168,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,91,7.2,0,NA,NA,NA,11693126,NA,2013,2013,C13,0,11693126,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,78,4.4,0,NA,NA,NA,1170,NA,2013,2013,C13,0,1170,LIdri,LIdri_RT,1
C13,RT,NA,9/16/13,2013,9,1,1,94,8.3,0,NA,NA,NA,1171,NA,2013,2013,C13,0,1171,LIdri,LIdri_RT,1
C09,RT,11802,6/14/10,2010,6,1,1,129,24,1,NA,NA,NA,NA,NA,2009,2009,C09,1,11802,LIdri,LIdri_RT,1
C09,RT,11802,9/22/10,2010,9,1,1,154,34,1,NA,NA,NA,R614,NA,2009,2009,C09,1,11802,LIdri,LIdri_RT,1
C09,RT,11805,6/14/10,2010,6,1,1,155,37,1,NA,NA,NA,NA,NA,2009,2009,C09,1,11805,LIdri,LIdri_RT,1
C09,RT,11805,9/22/10,2010,9,1,1,214,113,1,NA,NA,NA,R613,NA,2009,2009,C09,1,11805,LIdri,LIdri_RT,1
C09,RT,11808,6/14/10,2010,6,1,1,124,20,1,NA,1,NA,NA,NA,2009,2009,C09,1,11808,LIdri,LIdri_RT,1
C09,RT,11809,6/14/10,2010,6,1,1,133,26,1,NA,NA,NA,NA,NA,2009,2009,C09,1,11809,LIdri,LIdri_RT,1
C09,RT,11817,6/14/10,2010,6,1,1,129,23,1,NA,1,NA,NA,NA,2009,2009,C09,1,11817,LIdri,LIdri_RT,1
C09,RT,11818,6/14/10,2010,6,1,2,160,41,1,NA,NA,NA,NA,NA,2009,2009,C09,1,11818,LIdri,LIdri_RT,1
C09,RT,11818,9/22/10,2010,9,1,1,191,73,1,NA,NA,NA,R617,NA,2009,2009,C09,1,11818,LIdri,LIdri_RT,1
C09,RT,11823,6/14/10,2010,6,1,1,145,35,1,NA,1,NA,NA,NA,2009,2009,C09,1,11823,LIdri,LIdri_RT,1
C09,RT,11823,9/22/10,2010,9,1,2,180,63,1,NA,NA,NA,R622,NA,2009,2009,C09,1,11823,LIdri,LIdri_RT,1
C09,RT,11824,6/14/10,2010,6,1,1,145,30,1,NA,1,NA,NA,NA,2009,2009,C09,1,11824,LIdri,LIdri_RT,1
C09,RT,11824,9/22/10,2010,9,1,1,152,33,1,NA,NA,NA,NA,NA,2009,2009,C09,1,11824,LIdri,LIdri_RT,1
C09,RT,11824,9/12/11,2011,9,1,2,170,52,2,NA,NA,NA,NA,NA,2009,2009,C09,2,11824,LIdri,LIdri_RT,1
C09,RT,11827,6/14/10,2010,6,1,1,128,26,1,NA,NA,NA,NA,NA,2009,2009,C09,1,11827,LIdri,LIdri_RT,1
C09,RT,11831,6/14/10,2010,6,1,1,123,20,1,NA,NA,NA,NA,NA,2009,2009,C09,1,11831,LIdri,LIdri_RT,1
C09,RT,11831,9/22/10,2010,9,1,1,155,34,1,NA,NA,NA,R618,NA,2009,2009,C09,1,11831,LIdri,LIdri_RT,1
C05,RT,11833,6/14/10,2010,6,1,1,372,451,5,NA,NA,NA,NA,NA,2005,2005,C05,5,11833,LIdri,LIdri_RT,1
C09,RT,11835,6/14/10,2010,6,1,1,141,33,1,NA,NA,NA,NA,NA,2009,2009,C09,1,11835,LIdri,LIdri_RT,1
C09,RT,11838,6/14/10,2010,6,1,1,148,36,1,NA,1,NA,NA,NA,2009,2009,C09,1,11838,LIdri,LIdri_RT,1
C09,RT,11838,9/22/10,2010,9,1,1,173,50,1,NA,NA,NA,R620,NA,2009,2009,C09,1,11838,LIdri,LIdri_RT,1
C09,RT,11839,6/14/10,2010,6,1,1,125,21,1,NA,1,NA,NA,NA,2009,2009,C09,1,11839,LIdri,LIdri_RT,1
C09,RT,11845,6/14/10,2010,6,1,1,131,22,1,NA,NA,NA,NA,NA,2009,2009,C09,1,11845,LIdri,LIdri_RT,1
C09,RT,11846,6/14/10,2010,6,1,1,163,48,1,NA,NA,NA,NA,NA,2009,2009,C09,1,11846,LIdri,LIdri_RT,1
C09,RT,11852,6/14/10,2010,6,1,1,166,50,1,NA,1,NA,NA,NA,2009,2009,C09,1,11852,LIdri,LIdri_RT,1
C09,RT,11852,9/22/10,2010,9,1,1,205,94,1,NA,NA,NA,R615,NA,2009,2009,C09,1,11852,LIdri,LIdri_RT,1
C09,RT,11857,6/14/10,2010,6,1,1,135,27,1,NA,NA,NA,NA,NA,2009,2009,C09,1,11857,LIdri,LIdri_RT,1
C09,RT,11858,6/14/10,2010,6,1,1,115,16,1,NA,NA,NA,NA,NA,2009,2009,C09,1,11858,LIdri,LIdri_RT,1
C09,RT,11865,6/14/10,2010,6,1,1,145,34,1,NA,NA,NA,NA,NA,2009,2009,C09,1,11865,LIdri,LIdri_RT,1
C09,RT,11879,6/14/10,2010,6,1,1,135,27,1,NA,NA,NA,NA,NA,2009,2009,C09,1,11879,LIdri,LIdri_RT,1
C09,RT,11885,6/14/10,2010,6,1,1,157,40,1,NA,1,NA,NA,NA,2009,2009,C09,1,11885,LIdri,LIdri_RT,1
C09,RT,11895,6/14/10,2010,6,1,1,128,24,1,NA,1,NA,NA,NA,2009,2009,C09,1,11895,LIdri,LIdri_RT,1
C09,RT,11895,9/22/10,2010,9,1,1,182,62,1,NA,NA,NA,R612,NA,2009,2009,C09,1,11895,LIdri,LIdri_RT,1
C09,RT,11897,6/14/10,2010,6,1,1,136,27,1,NA,1,NA,NA,NA,2009,2009,C09,1,11897,LIdri,LIdri_RT,1
C09,RT,11899,6/14/10,2010,6,1,2,124,20,1,NA,NA,NA,NA,NA,2009,2009,C09,1,11899,LIdri,LIdri_RT,1
C11,RT,13502,6/19/12,2012,6,1,1,165,43.1,1,NA,1,NA,17,NA,2011,2011,C11,1,13502,LIdri,LIdri_RT,1
C11,RT,13503,6/19/12,2012,6,1,1,130,22.3,1,NA,NA,NA,48,NA,2011,2011,C11,1,13503,LIdri,LIdri_RT,1
C11,RT,13503,9/10/12,2012,9,1,2,151,32.5,1,NA,NA,NA,NA,NA,2011,2011,C11,1,13503,LIdri,LIdri_RT,1
C11,RT,13504,6/19/12,2012,6,1,1,152,38.9,1,NA,NA,NA,23,NA,2011,2011,C11,1,13504,LIdri,LIdri_RT,1
C11,RT,13505,6/19/12,2012,6,1,1,164,49.5,1,NA,1,NA,19,NA,2011,2011,C11,1,13505,LIdri,LIdri_RT,1
C11,RT,13507,6/19/12,2012,6,1,1,156,41.8,1,NA,NA,NA,21,NA,2011,2011,C11,1,13507,LIdri,LIdri_RT,1
C11,RT,13507,9/10/12,2012,9,1,1,200,75.6,1,NA,NA,NA,NA,NA,2011,2011,C11,1,13507,LIdri,LIdri_RT,1
C11,RT,13508,6/19/12,2012,6,1,1,167,49.8,1,NA,1,NA,20,NA,2011,2011,C11,1,13508,LIdri,LIdri_RT,1
C10,RT,13510,6/19/12,2012,6,1,1,210,99.2,2,NA,NA,NA,18,NA,2010,2010,C10,2,13510,LIdri,LIdri_RT,1
C11,RT,13511,6/19/12,2012,6,1,1,173,52.9,1,NA,1,NA,15,NA,2011,2011,C11,1,13511,LIdri,LIdri_RT,1
C11,RT,13513,6/19/12,2012,6,1,1,149,35.4,1,NA,1,NA,50,NA,2011,2011,C11,1,13513,LIdri,LIdri_RT,1
C11,RT,13513,9/10/12,2012,9,1,1,175,50.7,1,NA,NA,NA,NA,NA,2011,2011,C11,1,13513,LIdri,LIdri_RT,1
C11,RT,13517,6/19/12,2012,6,1,1,172,54.7,1,NA,NA,NA,16,NA,2011,2011,C11,1,13517,LIdri,LIdri_RT,1
C11,RT,13517,9/10/12,2012,9,1,1,190,63.7,1,NA,NA,NA,NA,NA,2011,2011,C11,1,13517,LIdri,LIdri_RT,1
C11,RT,13518,6/19/12,2012,6,1,1,131,23.7,1,NA,NA,NA,46,NA,2011,2011,C11,1,13518,LIdri,LIdri_RT,1
C11,RT,13523,6/19/12,2012,6,1,1,142,29.9,1,NA,NA,NA,49,NA,2011,2011,C11,1,13523,LIdri,LIdri_RT,1
C11,RT,13533,6/19/12,2012,6,1,1,150,39.6,1,NA,1,NA,22,NA,2011,2011,C11,1,13533,LIdri,LIdri_RT,1
C11,RT,13537,6/19/12,2012,6,1,1,163,50.4,1,NA,1,NA,14,NA,2011,2011,C11,1,13537,LIdri,LIdri_RT,1
C11,RT,13539,6/19/12,2012,6,1,1,146,33.5,1,NA,NA,NA,24,NA,2011,2011,C11,1,13539,LIdri,LIdri_RT,1
C11,RT,13542,6/19/12,2012,6,1,1,141,31,1,NA,1,NA,52,NA,2011,2011,C11,1,13542,LIdri,LIdri_RT,1
C11,RT,13553,6/19/12,2012,6,1,1,144,30,1,NA,NA,NA,51,NA,2011,2011,C11,1,13553,LIdri,LIdri_RT,1
C11,RT,13555,6/19/12,2012,6,1,1,136,28.9,1,NA,1,NA,53,NA,2011,2011,C11,1,13555,LIdri,LIdri_RT,1
C11,RT,13555,9/10/12,2012,9,1,1,164,45.5,1,NA,NA,NA,NA,NA,2011,2011,C11,1,13555,LIdri,LIdri_RT,1
C11,RT,13564,6/19/12,2012,6,1,2,133,25.9,1,NA,NA,NA,84,NA,2011,2011,C11,1,13564,LIdri,LIdri_RT,1
C11,RT,13564,9/10/12,2012,9,1,1,152,34.2,1,NA,NA,NA,NA,NA,2011,2011,C11,1,13564,LIdri,LIdri_RT,1
C11,RT,13571,6/19/12,2012,6,1,2,143,31.6,1,NA,NA,NA,85,NA,2011,2011,C11,1,13571,LIdri,LIdri_RT,1
C11,RT,13571,9/10/12,2012,9,1,2,164,40.6,1,NA,NA,NA,NA,NA,2011,2011,C11,1,13571,LIdri,LIdri_RT,1
C11,RT,13575,6/19/12,2012,6,1,2,158,46.9,1,NA,NA,NA,82,NA,2011,2011,C11,1,13575,LIdri,LIdri_RT,1
C12,RT,14301,6/19/14,2014,6,1,1,247,157.2,2,NA,NA,NA,NA,NA,2012,2012,C12,2,14301,LIdri,LIdri_RT,1
C13,RT,14302,6/19/14,2014,6,1,1,153,39.2,1,NA,1,NA,NA,NA,2013,2013,C13,1,14302,LIdri,LIdri_RT,1
C13,RT,14305,6/19/14,2014,6,1,1,187,71.8,1,NA,NA,NA,NA,NA,2013,2013,C13,1,14305,LIdri,LIdri_RT,1
C12,RT,14309,6/19/14,2014,6,1,1,273,235.2,2,m,NA,NA,3152,NA,2012,2012,C12,2,14309,LIdri,LIdri_RT,1
C13,RT,14313,6/19/14,2014,6,1,1,168,63.9,1,NA,1,NA,NA,NA,2013,2013,C13,1,14313,LIdri,LIdri_RT,1
C13,RT,14392,6/19/14,2014,6,1,1,152,42,1,NA,NA,NA,NA,NA,2013,2013,C13,1,14392,LIdri,LIdri_RT,1
C13,RT,14422,6/19/14,2014,6,1,1,165,48.2,1,NA,1,NA,NA,NA,2013,2013,C13,1,14422,LIdri,LIdri_RT,1
C13,RT,15061,6/19/14,2014,6,1,1,146,34.9,1,NA,NA,NA,NA,NA,2013,2013,C13,1,15061,LIdri,LIdri_RT,1
C13,RT,15067,6/19/14,2014,6,1,1,152,40.7,1,NA,1,NA,NA,NA,2013,2013,C13,1,15067,LIdri,LIdri_RT,1
C13,RT,15094,6/19/14,2014,6,1,2,171,54.8,1,NA,1,NA,NA,NA,2013,2013,C13,1,15094,LIdri,LIdri_RT,1
C11,RT,16063,6/20/13,2013,6,1,2,212,105.6,2,NA,NA,NA,3166251,NA,2011,2011,C11,2,16063,LIdri,LIdri_RT,1
C12,RT,16168,6/20/13,2013,6,1,1,130,22.9,1,NA,NA,NA,226,NA,2012,2012,C12,1,16168,LIdri,LIdri_RT,1
C12,RT,16169,6/20/13,2013,6,1,1,128,22.7,1,NA,NA,NA,228,NA,2012,2012,C12,1,16169,LIdri,LIdri_RT,1
C12,RT,16170,6/20/13,2013,6,1,1,156,44.7,1,NA,NA,NA,200,NA,2012,2012,C12,1,16170,LIdri,LIdri_RT,1
C12,RT,16179,6/20/13,2013,6,1,1,134,27.5,1,NA,NA,NA,206,NA,2012,2012,C12,1,16179,LIdri,LIdri_RT,1
C12,RT,16180,6/20/13,2013,6,1,1,186,75.2,1,NA,1,NA,186,NA,2012,2012,C12,1,16180,LIdri,LIdri_RT,1
C12,RT,16180,9/16/13,2013,9,1,1,223,128.7,1,NA,NA,NA,11123155,NA,2012,2012,C12,1,16180,LIdri,LIdri_RT,1
C12,RT,16180,9/3/14,2014,9,1,2,274,234.2,2,NA,NA,NA,3223,NA,2012,2012,C12,2,16180,LIdri,LIdri_RT,1
C12,RT,16180,6/19/15,2015,6,1,1,295,267.7,3,NA,NA,NA,NA,NA,2012,2012,C12,3,16180,LIdri,LIdri_RT,1
C12,RT,16180,9/1/15,2015,9,1,1,301,287.6,3,NA,NA,NA,NA,NA,2012,2012,C12,3,16180,LIdri,LIdri_RT,1
C12,RT,16182,6/20/13,2013,6,1,1,160,49.7,1,NA,1,NA,190,NA,2012,2012,C12,1,16182,LIdri,LIdri_RT,1
C12,RT,16187,6/20/13,2013,6,1,1,172,60.3,1,NA,1,NA,179,NA,2012,2012,C12,1,16187,LIdri,LIdri_RT,1
C12,RT,16188,6/20/13,2013,6,1,1,135,27.5,1,NA,NA,NA,184,NA,2012,2012,C12,1,16188,LIdri,LIdri_RT,1
C12,RT,16188,9/16/13,2013,9,1,1,173,54.5,1,NA,NA,NA,1117,NA,2012,2012,C12,1,16188,LIdri,LIdri_RT,1
C12,RT,16189,6/20/13,2013,6,1,1,142,33.5,1,NA,NA,NA,181,NA,2012,2012,C12,1,16189,LIdri,LIdri_RT,1
C12,RT,16200,6/20/13,2013,6,1,1,156,14.5,1,NA,NA,NA,172,NA,2012,2012,C12,1,16200,LIdri,LIdri_RT,1
C12,RT,16200,9/16/13,2013,9,1,2,210,95.1,1,NA,NA,NA,1172,NA,2012,2012,C12,1,16200,LIdri,LIdri_RT,1
C12,RT,16347,9/16/13,2013,9,1,1,192,89,1,NA,NA,NA,10723164,NA,2012,2012,C12,1,16347,LIdri,LIdri_RT,1
C11,RT,16356,9/16/13,2013,9,1,1,236,128.6,2,NA,NA,NA,11563153,NA,2011,2011,C11,2,16356,LIdri,LIdri_RT,1
C11,RT,16357,9/16/13,2013,9,1,1,274,193.5,2,NA,NA,NA,11543193,NA,2011,2011,C11,2,16357,LIdri,LIdri_RT,1
C11,RT,16357,6/19/14,2014,6,1,1,293,259.3,3,NA,NA,NA,3175,NA,2011,2011,C11,3,16357,LIdri,LIdri_RT,1
C12,RT,NA,6/20/13,2013,6,1,1,112,14.9,1,NA,NA,NA,R868,NA,2012,2012,C12,1,16420,LIdri,LIdri_RT,1
C12,RT,16420,9/16/13,2013,9,1,1,159,37.5,1,NA,1,NA,1160,NA,2012,2012,C12,1,16420,LIdri,LIdri_RT,1
C12,RT,16430,9/16/13,2013,9,1,1,202,94.6,1,NA,NA,NA,10903140,NA,2012,2012,C12,1,16430,LIdri,LIdri_RT,1
C12,RT,16431,9/16/13,2013,9,1,1,206,95.1,1,NA,NA,NA,10923132,NA,2012,2012,C12,1,16431,LIdri,LIdri_RT,1
C12,RT,16431,6/19/14,2014,6,1,1,258,198.5,2,NA,NA,NA,3141,NA,2012,2012,C12,2,16431,LIdri,LIdri_RT,1
C12,RT,16431,9/1/15,2015,9,1,2,281,226,3,NA,NA,NA,NA,NA,2012,2012,C12,3,16431,LIdri,LIdri_RT,1
C08,RT,17111,9/12/11,2011,9,1,1,302,272,3,NA,NA,NA,NA,NA,2008,2008,C08,3,17111,LIdri,LIdri_RT,1
C08,RT,17111,6/19/12,2012,6,1,1,307,269.9,4,NA,NA,NA,47,NA,2008,2008,C08,4,17111,LIdri,LIdri_RT,1
C08,RT,17111,9/10/12,2012,9,1,1,310,274.8,4,NA,NA,NA,NA,NA,2008,2008,C08,4,17111,LIdri,LIdri_RT,1
C08,RT,17111,6/20/13,2013,6,1,1,323,326.4,5,NA,NA,NA,3178174,NA,2008,2008,C08,5,17111,LIdri,LIdri_RT,1
C08,RT,17111,9/16/13,2013,9,1,1,335,343.2,5,NA,NA,NA,10933114,NA,2008,2008,C08,5,17111,LIdri,LIdri_RT,1
C08,RT,17111,6/19/14,2014,6,1,1,350,412.6,6,NA,NA,NA,3177,NA,2008,2008,C08,6,17111,LIdri,LIdri_RT,1
C08,RT,17111,9/3/14,2014,9,1,1,352,451.2,6,NA,NA,NA,3221,NA,2008,2008,C08,6,17111,LIdri,LIdri_RT,1
C08,RT,17111,6/19/15,2015,6,1,1,365,452,7,NA,NA,NA,NA,NA,2008,2008,C08,7,17111,LIdri,LIdri_RT,1
C10,RT,17177,9/12/11,2011,9,1,1,169,48,1,NA,NA,NA,NA,NA,2010,2010,C10,1,17177,LIdri,LIdri_RT,1
C10,RT,17252,6/20/11,2011,6,1,1,138,33,1,NA,NA,NA,4,NA,2010,2010,C10,1,17252,LIdri,LIdri_RT,1
C10,RT,17252,9/12/11,2011,9,1,1,156,62,1,NA,NA,NA,NA,NA,2010,2010,C10,1,17252,LIdri,LIdri_RT,1
C10,RT,17255,6/20/11,2011,6,1,1,156,31,1,NA,1,NA,33,NA,2010,2010,C10,1,17255,LIdri,LIdri_RT,1
C10,RT,17255,9/12/11,2011,9,1,1,180,66,1,NA,NA,NA,NA,NA,2010,2010,C10,1,17255,LIdri,LIdri_RT,1
C10,RT,17265,6/20/11,2011,6,1,1,146,32,1,NA,1,NA,27,NA,2010,2010,C10,1,17265,LIdri,LIdri_RT,1
C10,RT,17271,6/20/11,2011,6,1,1,170,48,1,NA,1,NA,25,NA,2010,2010,C10,1,17271,LIdri,LIdri_RT,1
C10,RT,17278,6/20/11,2011,6,1,1,166,52,1,NA,NA,NA,22,NA,2010,2010,C10,1,17278,LIdri,LIdri_RT,1
C10,RT,17281,6/20/11,2011,6,1,2,163,49,1,NA,NA,NA,49,NA,2010,2010,C10,1,17281,LIdri,LIdri_RT,1
C10,RT,17281,9/10/12,2012,9,1,1,242,140.9,2,NA,NA,NA,NA,NA,2010,2010,C10,2,17281,LIdri,LIdri_RT,1
C09,RT,17287,6/20/11,2011,6,1,2,179,60,2,NA,NA,NA,45,NA,2009,2009,C09,2,17287,LIdri,LIdri_RT,1
C09,RT,17295,6/20/11,2011,6,1,1,225,110,2,NA,NA,NA,13,NA,2009,2009,C09,2,17295,LIdri,LIdri_RT,1
C10,RT,17296,6/20/11,2011,6,1,1,161,50,1,NA,NA,NA,18,NA,2010,2010,C10,1,17296,LIdri,LIdri_RT,1
C10,RT,17321,6/20/11,2011,6,1,2,187,72,1,NA,1,NA,47,NA,2010,2010,C10,1,17321,LIdri,LIdri_RT,1
C09,RT,17335,6/20/11,2011,6,1,2,213,97,2,NA,NA,NA,43,NA,2009,2009,C09,2,17335,LIdri,LIdri_RT,1
C09,RT,17388,9/22/10,2010,9,1,2,170,49,1,NA,NA,NA,R623,NA,2009,2009,C09,1,17388,LIdri,LIdri_RT,1
C09,RT,17388,6/19/12,2012,6,1,2,256,174.5,3,NA,NA,NA,81,NA,2009,2009,C09,3,17388,LIdri,LIdri_RT,1
C09,RT,17388,9/10/12,2012,9,1,1,257,160.2,3,NA,NA,NA,NA,NA,2009,2009,C09,3,17388,LIdri,LIdri_RT,1
C09,RT,17388,9/16/13,2013,9,1,1,285,232.2,4,NA,NA,NA,11533129,NA,2009,2009,C09,4,17388,LIdri,LIdri_RT,1
C09,RT,17388,6/19/14,2014,6,1,1,319,336.8,5,NA,NA,NA,3174,NA,2009,2009,C09,5,17388,LIdri,LIdri_RT,1
C10,RT,17835,6/20/11,2011,6,1,1,177,64,1,NA,NA,NA,2,NA,2010,2010,C10,1,17835,LIdri,LIdri_RT,1
C14,RT,18005,9/1/15,2015,9,1,1,224,120.4,1,NA,NA,NA,NA,NA,2014,2014,C14,1,18005,LIdri,LIdri_RT,1
C14,RT,18062,9/1/15,2015,9,1,2,196,74.7,1,NA,1,NA,NA,NA,2014,2014,C14,1,18062,LIdri,LIdri_RT,1
C14,RT,18064,9/1/15,2015,9,1,2,210,90.5,1,NA,1,NA,NA,NA,2014,2014,C14,1,18064,LIdri,LIdri_RT,1
C14,RT,18065,9/1/15,2015,9,1,2,215,113.5,1,NA,1,NA,NA,NA,2014,2014,C14,1,18065,LIdri,LIdri_RT,1
C14,RT,18141,9/1/15,2015,9,1,1,222,112,1,NA,NA,NA,NA,NA,2014,2014,C14,1,18141,LIdri,LIdri_RT,1
C13,RT,18143,9/1/15,2015,9,1,1,244,145.8,2,NA,NA,NA,NA,NA,2013,2013,C13,2,18143,LIdri,LIdri_RT,1
C14,RT,18144,9/1/15,2015,9,1,1,218,100.6,1,NA,NA,NA,NA,NA,2014,2014,C14,1,18144,LIdri,LIdri_RT,1
C15,RT,18146,9/1/15,2015,9,1,1,116,15.7,0,NA,NA,NA,NA,NA,2015,2015,C15,0,18146,LIdri,LIdri_RT,1
C12,RT,18302,6/19/15,2015,6,1,1,350,414.8,3,NA,NA,NA,NA,NA,2012,2012,C12,3,18302,LIdri,LIdri_RT,1
C14,RT,18309,6/19/15,2015,6,1,1,202,78.1,1,NA,NA,NA,NA,NA,2014,2014,C14,1,18309,LIdri,LIdri_RT,1
C14,RT,18321,6/19/15,2015,6,1,2,182,64.9,1,NA,NA,NA,NA,NA,2014,2014,C14,1,18321,LIdri,LIdri_RT,1
C14,RT,18330,6/19/15,2015,6,1,1,162,43.2,1,NA,NA,NA,NA,NA,2014,2014,C14,1,18330,LIdri,LIdri_RT,1
C14,RT,18330,9/1/15,2015,9,1,1,193,71.5,1,NA,NA,NA,NA,NA,2014,2014,C14,1,18330,LIdri,LIdri_RT,1
C14,RT,18331,6/19/15,2015,6,1,1,194,73.4,1,NA,1,NA,NA,NA,2014,2014,C14,1,18331,LIdri,LIdri_RT,1
C14,RT,18340,6/19/15,2015,6,1,2,181,64.7,1,NA,1,NA,NA,NA,2014,2014,C14,1,18340,LIdri,LIdri_RT,1
C14,RT,18340,9/1/15,2015,9,1,1,210,100.5,1,NA,NA,NA,NA,NA,2014,2014,C14,1,18340,LIdri,LIdri_RT,1
C14,RT,18343,6/19/15,2015,6,1,1,196,78.4,1,NA,NA,NA,NA,NA,2014,2014,C14,1,18343,LIdri,LIdri_RT,1
C14,RT,18343,9/1/15,2015,9,1,1,229,129.5,1,NA,NA,NA,NA,NA,2014,2014,C14,1,18343,LIdri,LIdri_RT,1
C14,RT,18344,6/19/15,2015,6,1,1,186,69.2,1,NA,1,NA,NA,NA,2014,2014,C14,1,18344,LIdri,LIdri_RT,1
C14,RT,18344,9/1/15,2015,9,1,1,210,89.3,1,NA,NA,NA,NA,NA,2014,2014,C14,1,18344,LIdri,LIdri_RT,1
C14,RT,18356,6/19/15,2015,6,1,1,154,35.1,1,NA,NA,NA,NA,NA,2014,2014,C14,1,18356,LIdri,LIdri_RT,1
C14,RT,18360,6/19/15,2015,6,1,1,200,89.6,1,NA,NA,NA,NA,NA,2014,2014,C14,1,18360,LIdri,LIdri_RT,1
C14,RT,18361,6/19/15,2015,6,1,1,168,43.7,1,NA,NA,NA,NA,NA,2014,2014,C14,1,18361,LIdri,LIdri_RT,1
C14,RT,18361,9/1/15,2015,9,1,1,190,63.3,1,NA,NA,NA,NA,NA,2014,2014,C14,1,18361,LIdri,LIdri_RT,1
C14,RT,18364,6/19/15,2015,6,1,1,162,41.7,1,NA,NA,NA,NA,NA,2014,2014,C14,1,18364,LIdri,LIdri_RT,1
C14,RT,18366,6/19/15,2015,6,1,1,175,56.5,1,NA,NA,NA,NA,NA,2014,2014,C14,1,18366,LIdri,LIdri_RT,1
C14,RT,18369,6/19/15,2015,6,1,1,145,29.2,1,NA,NA,NA,NA,NA,2014,2014,C14,1,18369,LIdri,LIdri_RT,1
C14,RT,18402,6/19/15,2015,6,1,1,178,57,1,NA,NA,NA,NA,NA,2014,2014,C14,1,18402,LIdri,LIdri_RT,1
C14,RT,18404,6/19/15,2015,6,1,1,154,41.2,1,NA,1,NA,NA,NA,2014,2014,C14,1,18404,LIdri,LIdri_RT,1
C14,RT,18408,6/19/15,2015,6,1,1,196,78.2,1,NA,NA,NA,NA,NA,2014,2014,C14,1,18408,LIdri,LIdri_RT,1
C14,RT,18409,6/19/15,2015,6,1,1,181,61.1,1,NA,1,NA,NA,NA,2014,2014,C14,1,18409,LIdri,LIdri_RT,1
C14,RT,18410,6/19/15,2015,6,1,1,166,52.3,1,NA,1,NA,NA,NA,2014,2014,C14,1,18410,LIdri,LIdri_RT,1
C14,RT,18417,6/19/15,2015,6,1,1,160,45.4,1,NA,NA,NA,NA,NA,2014,2014,C14,1,18417,LIdri,LIdri_RT,1
C14,RT,18417,9/1/15,2015,9,1,1,197,81.1,1,NA,NA,NA,NA,NA,2014,2014,C14,1,18417,LIdri,LIdri_RT,1
C13,RT,18419,6/19/15,2015,6,1,1,282,242,2,NA,NA,NA,NA,NA,2013,2013,C13,2,18419,LIdri,LIdri_RT,1
C14,RT,18420,6/19/15,2015,6,1,1,177,55.3,1,NA,NA,NA,NA,NA,2014,2014,C14,1,18420,LIdri,LIdri_RT,1
